test,loss,k_on,width,threshold,gamma,kappa,velocity,stall_torque
200,0.14762136319008975,0.025679127568012258,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
201,0.10498325405986074,0.03305979522548683,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
202,0.2822557017964634,0.05556613614230511,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
203,0.29152154918224127,0.13541668638053905,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
204,0.2650424037181894,0.047680591780282555,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
205,0.13272140065814292,0.03654373241332772,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
206,0.40569503449881167,0.17377416929313896,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
207,0.5666035918405549,0.08571224163362315,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
208,0.30428517251435944,0.010482489457407856,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
209,1.2256443940803754,0.07452284952003668,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
210,0.333635850701132,0.09126563682000502,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
211,0.2454627040415314,0.12403224701148512,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
212,0.26241988094590774,0.015374798076259428,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
213,0.20625139000232648,0.041400230593610546,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
214,0.3178092156908348,0.1471161158463138,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
215,0.2091779154352032,0.020759600884403488,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
216,0.6638306011819384,0.06165446311156689,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
217,1.794240266925522,0.11994100395783631,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
218,0.6830541247171769,0.06706922459432135,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
219,0.3157214603410426,0.13134300168988466,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
220,0.26787818516660744,0.05491454456726958,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
221,0.25228869687723,0.049798616092556564,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
222,0.45690802419679555,0.006448618412552558,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
223,0.23898293509756857,0.16193172770011274,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
224,0.7342665871774423,0.07170644195872042,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
225,0.2929169464126549,0.16726994236149173,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
226,0.10087414496596253,0.044405165558221,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
227,1.647553960440454,0.1078868920462111,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
228,0.154122037296485,0.027965484995501413,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
229,0.3018460650613125,0.18316561424694666,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
230,0.8560591575369497,0.09651813786518058,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
231,0.43943037819165015,0.05864618199995393,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
232,0.31199646001048176,0.022673645458552598,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
233,0.45102498721096007,0.013412731200639169,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
234,0.10499920919331421,0.03258918397189962,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
235,0.13580140988183653,0.038663526046071664,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
236,0.4699349533252066,0.0027013343364800935,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
237,0.37732886308381175,0.07701532299596081,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
238,1.4797914626365094,0.08239860753427562,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
239,0.5758139265461107,0.1440814573062529,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
240,0.3193416495958192,0.11560526169708321,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
241,2.0361926875347476,0.09996015069039374,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
242,1.5397603628400067,0.06497530550884462,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
243,0.13702520192735157,0.02577951135717288,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
244,0.16876950851155667,0.036504841339606235,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
245,0.3513183980144356,0.05177739708704233,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
246,0.4624238083288723,0.009495697773535098,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
247,0.5000759816079973,0.10433255190764967,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
248,0.29675278520775017,0.08779761864464682,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
249,0.13563526594665568,0.03078709245596347,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
250,1.013290628169346,0.002059152043572942,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
251,1.131033518572507,0.15581453263735356,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
252,0.16867216192188622,0.04623018692560144,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
253,1.1279252527650736,0.09275508912511381,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
254,0.8271140111322128,0.12786270658220883,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
255,0.25652415606128487,0.17098358761276944,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
256,0.2704450212704977,0.017401183325733656,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
257,0.8069025245096202,0.05843120126299126,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
258,0.16390330202227774,0.06319249542772527,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
259,0.11443738404693206,0.04362347644049074,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
260,0.5276473965461921,0.05176290830346087,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
261,0.7737224724380022,0.04157726612298594,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
262,0.5675190016455469,0.07250858083852492,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
263,2.954928866864689,0.06612769093722845,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
264,0.2795275718378842,0.03402328544911983,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
265,0.427363421919329,0.04758294381899395,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
266,0.8922875343801446,0.05734717186545431,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
267,0.46717236018374647,0.08047418786363286,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
268,0.26391933485320335,0.06176067129939848,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
269,0.6956590766900812,0.06980149655615278,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
270,1.0365939636907249,0.05413715685181371,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
271,0.3403777219815731,0.027485367816666186,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
272,0.198090180406162,0.038992925748662574,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
273,0.2780920962865025,0.023221374899481,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
274,0.3642161035995876,0.049049555556263606,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
275,0.1763134563569183,0.030864926263222348,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
276,0.2625681081847683,0.02095802207814039,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
277,0.967293079465593,0.0759439612669236,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
278,0.264799872366174,0.0370743821530213,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
279,0.2997425865635108,0.08460587560466834,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
280,1.9713925413065838,0.11166403378687229,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
281,0.227265898216239,0.01493451033967183,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
282,0.5498212856879756,0.14981353399027125,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
283,0.7598596978197516,0.041556858243503504,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
284,1.1962496663956075,0.0455144381771676,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
285,0.36333291201520485,0.06435732493434285,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
286,0.218145918461032,0.05546520913059268,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
287,0.9604268529946407,0.1379171667940825,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
288,0.09197892542055294,0.03465229948885368,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
289,0.4887498935427731,0.011507170193226175,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
290,0.14783209003536893,0.02509223315411766,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
291,0.08128300303216507,0.035226786273250016,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
292,0.30136147200612873,0.019630157379834468,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
293,0.4991246168772099,0.007967740147977725,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
294,0.25766757747173347,0.12130142227597124,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
295,0.1413646147924159,0.027395547684438182,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
296,0.22261415808789092,0.03174090191790181,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
297,0.6446281163358147,0.0022503022447602494,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
298,0.2742207724275325,0.0169481836127403,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
299,0.8350271931504747,0.13099121693246196,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
300,0.7180065520653697,0.011607015961883044,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
301,0.5310075293334744,0.007472506850963248,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
302,0.3799481733013332,0.022261508789386927,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
303,0.7138894162755496,0.03776773607837296,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
304,0.17436638237493834,0.049637209653872055,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
305,0.6061281502213939,0.03050375271231231,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
306,0.3264527139415578,0.1762558621654028,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
307,4.062292333867958,0.04516090292193761,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
308,0.8198045317073529,0.005603050473802655,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
309,0.43524294754612064,0.05925758159694727,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
310,1.7621093920472852,0.04228891717064804,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
311,0.47773398776225484,0.014371334138623959,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
312,2.015874980083904,0.05286137439036746,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
313,1.0415419719701466,0.11740925234477241,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
314,0.21347909071397134,0.035028904842313704,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
315,0.41324284807522194,0.017917943907934962,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
316,0.31202545630834594,0.09728325582817983,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
317,0.5908369774522434,0.12613711660959476,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
318,0.35536112388845004,0.02462800121586366,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
319,0.24868775797561843,0.14082466111212816,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
320,0.168429146586507,0.13404101510717098,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
321,0.3451102659002076,0.07057398927514684,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
322,0.2776283953552271,0.14557693791986592,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
323,0.09716799576823905,0.028587887531123228,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
324,0.4744582631048271,0.10277589551204191,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
325,2.2619420672635404,0.1887309233972354,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
326,0.693400230645747,0.04007651030400597,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
327,0.49502163777552877,0.1082868952843094,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
328,0.43074729339397,0.0777542615719187,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
329,0.28730341039976165,0.160316338527788,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
330,2.2102285872560357,0.050672136328745,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
331,1.8299700296567212,0.15242549515101583,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
332,0.3490789325404135,0.09225862818168357,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
333,0.4406882412846323,0.06764267611820207,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
334,0.35976626659180405,0.06019758026181659,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
335,0.26614928916683217,0.03478880143056155,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
336,0.36058585853023983,0.019905451771440853,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
337,0.5901162551300257,0.05629277363118575,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
338,0.35377587176364395,0.01162193013028755,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
339,0.12124300022508384,0.04676486288475626,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
340,0.6874665685279172,0.12321328248281724,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
341,2.0114537797220686,0.1964626842781928,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
342,1.0393196738927692,0.0027399768758287757,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
343,0.41871156731593107,0.0885743960438073,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
344,0.7135079089493701,0.07335655341919936,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
345,0.22628613114735413,0.026351019178118898,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
346,0.6432195921056175,0.08229001480676226,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
347,0.20263555070150782,0.03211337961116209,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
348,0.10596140878770682,0.042274486226300804,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
349,0.5077335991638935,0.11471967177800489,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
350,0.1987939667460959,0.014961414033767557,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
351,0.21101688261194532,0.038172960939163954,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
352,0.3335406060874331,0.022716681614937683,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
353,0.5102756048877332,0.00701977340959789,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
354,0.7032988583322324,0.16831277702471628,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
355,0.6867106941539,0.05108456747865364,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
356,0.16376370602084822,0.029820925441651366,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
357,0.21567978061565643,0.055736909356863096,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
358,1.2953397396354858,0.06419909264574794,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
359,2.2816474096466677,0.043819876966965175,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
360,0.30895005143771126,0.1367905321589908,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
361,0.14081119196918745,0.018513561116158893,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
362,0.13195687230700845,0.11052272977786301,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
363,0.17319729129503592,0.03793200298735715,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
364,0.197816446105981,0.047670386988671654,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
365,0.36349692712745874,0.008929767187696745,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
366,0.42798141761454067,0.06045766170797716,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
367,0.2909274153973837,0.024148930686602975,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
368,1.135930866865761,0.07900490296150714,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
369,0.26417263727129897,0.09409390840626097,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
370,0.3063908254791435,0.15613171934101974,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
371,1.407431623082913,0.10042509421186503,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
372,0.4621694952378263,0.033921917257922055,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
373,0.7875223780899969,0.11852983662972533,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
374,1.9780646790685488,0.12938185347681308,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
375,0.3144199473585597,0.05257752373768912,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
376,0.21996172958580984,0.14819783804027165,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
377,0.392244118605959,0.06892927218717942,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
378,0.36367697496447315,0.013186604586889653,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
379,0.9152688051567865,0.002923930054213819,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
380,0.2621968688451368,0.029087508812772424,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
381,0.23857149554540588,0.14286939597058562,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
382,0.27573023993069706,0.01941757962813256,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
383,0.6550225573626203,0.07438262247306061,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
384,0.7852442657226238,0.04113042907436284,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
385,0.534407500805872,0.0868182182953816,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
386,0.7670814503159291,0.04665317156823085,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
387,0.2611139947229835,0.025878258022364944,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
388,0.3653085529116404,0.034387518649884444,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
389,0.5346026154491952,0.060637219785598634,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
390,0.5009567781004578,0.1059386060939003,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
391,0.8526076750419489,0.12491080124728114,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
392,0.3420834492683598,0.18056928823474716,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
393,1.1173575319037041,0.06621941725290789,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
394,0.8189565443779888,0.005497516657037682,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
395,0.7672245796531921,0.05484168416354986,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
396,0.4265383702386553,0.13335266656846279,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
397,0.7855378551388756,0.03822229333081489,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
398,0.2666748138438904,0.044579554735917966,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
399,0.3135190719418008,0.03133378380179326,0.009324615345329726,-0.06702464541055266,0.05,0.5,30.0,12.0
